LANP_label,ENG_label,AgeGroup,ST_label,n
Other Indo-Iranian languages,Very well,Adult,Colorado/CO,63
Other languages of Asia,Well,Adult,Rhode Island/RI,63
Other languages of Asia,Very well,Senior,Virginia/VA,63
Other Philippine languages,Very well,Senior,New York/NY,63
Polish,Well,Youth,Indiana/IN,63
Polish,Well,Senior,Tennessee/TN,63
Polish,Very well,Senior,Maine/ME,63
Portuguese,Not well,Youth,Maine/ME,63
Portuguese,Very well,Senior,Missouri/MO,63
Punjabi,Very well,Youth,Kansas/KS,63
Romanian,Not at all,Senior,Iowa/IA,63
Russian,Not well,Youth,Nebraska/NE,63
Russian,Very well,Youth,Vermont/VT,63
Russian,Very well,Senior,Alaska/AK,63
Samoan,Very well,Youth,Arizona/AZ,63
Serbian,Not well,Senior,Michigan/MI,63
Sinhala,Well,Adult,Kansas/KS,63
Sinhala,Very well,Youth,Illinois/IL,63
Sinhala,Very well,Youth,Pennsylvania/PA,63
Sinhala,Very well,Adult,West Virginia/WV,63
Somali,Not at all,Adult,New York/NY,63
Spanish,Well,Senior,Maine/ME,63
Swahili,Not at all,Youth,Virginia/VA,63
Tagalog,Well,Youth,Missouri/MO,63
Tamil,Not well,Adult,Indiana/IN,63
Telugu,Well,Senior,Indiana/IN,63
Thai,Not at all,Adult,Virginia/VA,63
Thai,Not at all,Senior,Oregon/OR,63
Thai,Not well,Youth,Virginia/VA,63
Thai,Well,Senior,New Hampshire/NH,63
Tibetan,Well,Youth,Connecticut/CT,63
Tibetan,Well,Adult,Ohio/OH,63
Tigrinya,Very well,Adult,Iowa/IA,63
Tigrinya,Very well,Senior,Ohio/OH,63
Turkish,Not well,Adult,Louisiana/LA,63
Turkish,Well,Youth,South Carolina/SC,63
Ukrainian,Not at all,Senior,Nebraska/NE,63
Ukrainian,Well,Senior,Wisconsin/WI,63
Ukrainian,Very well,Youth,Rhode Island/RI,63
Uto-Aztecan languages,Very well,Senior,Wyoming/WY,63
Vietnamese,Not well,Youth,Ohio/OH,63
Vietnamese,Very well,Youth,Alaska/AK,63
Wolof,Not well,Senior,New York/NY,63
Wolof,Very well,Senior,Maryland/MD,63
Yoruba,Well,Youth,Illinois/IL,63
Afrikaans,Well,Senior,Texas/TX,62
Afrikaans,Very well,Senior,Colorado/CO,62
Akan (incl. Twi),Well,Adult,Mississippi/MS,62
Amharic,Well,Senior,District of Columbia/DC,62
Assyrian Neo-Aramaic,Well,Adult,Florida/FL,62
Bulgarian,Very well,Youth,Wisconsin/WI,62
Bulgarian,Very well,Senior,Indiana/IN,62
Burmese,Not well,Senior,Georgia/GA,62
Burmese,Not well,Senior,New Jersey/NJ,62
Cantonese,Very well,Senior,Wisconsin/WI,62
Cebuano,Well,Adult,Pennsylvania/PA,62
Croatian,Well,Senior,Missouri/MO,62
Czech,Very well,Youth,Massachusetts/MA,62
Dakota languages,Very well,Youth,Iowa/IA,62
Dakota languages,Very well,Adult,Missouri/MO,62
Dari,Very well,Adult,Michigan/MI,62
Dutch,Not well,Youth,Missouri/MO,62
Dutch,Well,Adult,Oregon/OR,62
Farsi,Not well,Senior,North Carolina/NC,62
Filipino,Not well,Adult,Alabama/AL,62
Finnish,Very well,Youth,Georgia/GA,62
French,Not well,Youth,Indiana/IN,62
Gbe languages,Very well,Youth,Ohio/OH,62
Gbe languages,Very well,Adult,Indiana/IN,62
Gbe languages,Very well,Senior,Texas/TX,62
German,Not well,Senior,Kansas/KS,62
German,Not well,Senior,Kentucky/KY,62
Greek,Well,Senior,Tennessee/TN,62
Haitian,Well,Youth,Rhode Island/RI,62
Hebrew,Not well,Adult,Colorado/CO,62
Hindi,Very well,Senior,New Mexico/NM,62
Hmong,Well,Senior,North Carolina/NC,62
Hungarian,Not well,Youth,Massachusetts/MA,62
Hungarian,Very well,Senior,Minnesota/MN,62
Ilocano,Very well,Senior,Florida/FL,62
India N.E.C.,Very well,Youth,Washington/WA,62
Indonesian,Not at all,Senior,Texas/TX,62
Indonesian,Very well,Senior,Minnesota/MN,62
Italian,Well,Senior,Maine/ME,62
Japanese,Well,Senior,Kansas/KS,62
Kannada,Very well,Adult,Arkansas/AR,62
Karen languages,Very well,Youth,Pennsylvania/PA,62
Khmer,Very well,Adult,Alabama/AL,62
Khmer,Very well,Adult,South Dakota/SD,62
Konkani,Very well,Senior,Michigan/MI,62
Korean,Very well,Adult,West Virginia/WV,62
Kurdish,Well,Adult,Oregon/OR,62
Lao,Well,Senior,Colorado/CO,62
Latvian,Very well,Senior,Hawaii/HI,62
Lithuanian,Not at all,Senior,Pennsylvania/PA,62
Lithuanian,Very well,Youth,Georgia/GA,62
Lithuanian,Very well,Adult,New Hampshire/NH,62
Macedonian,Very well,Adult,Wisconsin/WI,62
Malay,Well,Adult,Connecticut/CT,62
Malay,Well,Adult,Virginia/VA,62
Malayalam,Well,Senior,Colorado/CO,62
Marathi,Very well,Youth,Tennessee/TN,62
Mongolian,Not well,Adult,Arkansas/AR,62
Muskogean languages,Very well,Senior,Alabama/AL,62
Muskogean languages,Very well,Senior,Louisiana/LA,62
Nilo-Saharan languages,Not well,Adult,New York/NY,62
Norwegian,Well,Adult,New Jersey/NJ,62
Oromo,Well,Youth,Colorado/CO,62
Other Afro-Asiatic languages,Very well,Adult,Rhode Island/RI,62
Other and unspecified languages,Well,Adult,Indiana/IN,62
Other and unspecified languages,Very well,Adult,Montana/MT,62
Other Bantu languages,Not well,Senior,District of Columbia/DC,62
Other Central and South American languages,Not well,Youth,North Carolina/NC,62
Other English-based Creole languages,Very well,Senior,District of Columbia/DC,62
Other Indo-Iranian languages,Not well,Youth,Wisconsin/WI,62
Other languages of Africa,Very well,Adult,New Mexico/NM,62
Other languages of Asia,Not at all,Adult,New Jersey/NJ,62
Other Native North American languages,Very well,Adult,New Jersey/NJ,62
Other Niger-Congo languages,Very well,Adult,South Carolina/SC,62
Other Philippine languages,Well,Adult,Pennsylvania/PA,62
Pashto,Well,Adult,Oregon/OR,62
Polish,Very well,Senior,North Dakota/ND,62
Punjabi,Well,Adult,Alaska/AK,62
Punjabi,Well,Adult,Arkansas/AR,62
Samoan,Very well,Adult,Massachusetts/MA,62
Serbocroatian,Well,Adult,Connecticut/CT,62
Serbocroatian,Well,Senior,Missouri/MO,62
Serbocroatian,Very well,Adult,Alaska/AK,62
Serbocroatian,Very well,Adult,Oregon/OR,62
Shona,Well,Adult,Illinois/IL,62
Somali,Well,Senior,Colorado/CO,62
Swahili,Not at all,Adult,California/CA,62
Swahili,Not well,Adult,Oregon/OR,62
Tamil,Well,Youth,Massachusetts/MA,62
Telugu,Well,Youth,Delaware/DE,62
Thai,Well,Adult,Vermont/VT,62
Thai,Very well,Youth,Arizona/AZ,62
Tongan,Not at all,Adult,California/CA,62
Turkish,Not well,Adult,Nevada/NV,62
Turkish,Well,Adult,District of Columbia/DC,62
Ukrainian,Well,Adult,Louisiana/LA,62
Urdu,Not well,Adult,Indiana/IN,62
Wolof,Very well,Senior,Michigan/MI,62
Armenian,Very well,Youth,New Mexico/NM,61
Bulgarian,Not well,Senior,Massachusetts/MA,61
Bulgarian,Well,Adult,Tennessee/TN,61
Burmese,Not well,Senior,Massachusetts/MA,61
Cebuano,Well,Adult,Mississippi/MS,61
Chamorro,Well,Senior,North Carolina/NC,61
Chamorro,Very well,Youth,Colorado/CO,61
Chamorro,Very well,Adult,South Carolina/SC,61
Cherokee,Not well,Adult,Pennsylvania/PA,61
Dutch,Well,Youth,Washington/WA,61
Dutch,Very well,Senior,Vermont/VT,61
Edoid languages,Well,Adult,Minnesota/MN,61
Farsi,Not well,Adult,Kentucky/KY,61
Filipino,Not well,Senior,Utah/UT,61
Finnish,Well,Adult,New Jersey/NJ,61
French,Not at all,Youth,Massachusetts/MA,61
Ga,Very well,Adult,District of Columbia/DC,61
Ga,Very well,Senior,Illinois/IL,61
Ganda,Well,Adult,Virginia/VA,61
Gbe languages,Not well,Senior,New York/NY,61
German,Not well,Senior,Montana/MT,61
Greek,Not well,Adult,North Carolina/NC,61
Gujarati,Very well,Youth,Oklahoma/OK,61
Haitian,Very well,Adult,Hawaii/HI,61
Haitian,Very well,Senior,Ohio/OH,61
Hawaiian,Very well,Adult,Colorado/CO,61
Hungarian,Very well,Senior,Hawaii/HI,61
Igbo,Well,Youth,Illinois/IL,61
Ilocano,Well,Adult,Texas/TX,61
Ilocano,Very well,Youth,Arizona/AZ,61
India N.E.C.,Well,Youth,Iowa/IA,61
India N.E.C.,Well,Adult,Wisconsin/WI,61
India N.E.C.,Well,Senior,Indiana/IN,61
Irish,Very well,Adult,Iowa/IA,61
Italian,Not at all,Adult,Illinois/IL,61
Italian,Not at all,Adult,Oregon/OR,61
Italian,Not well,Adult,Alabama/AL,61
Italian,Very well,Youth,Wyoming/WY,61
Italian,Very well,Senior,Mississippi/MS,61
Jamaican Creole English,Not well,Adult,Ohio/OH,61
Japanese,Not well,Adult,Missouri/MO,61
Kannada,Very well,Youth,New Hampshire/NH,61
Karen languages,Very well,Youth,Oregon/OR,61
Khmer,Very well,Youth,Indiana/IN,61
Konkani,Very well,Youth,New York/NY,61
Lithuanian,Well,Adult,Nevada/NV,61
Macedonian,Not well,Senior,Ohio/OH,61
Macedonian,Very well,Adult,Utah/UT,61
Malayalam,Well,Senior,Connecticut/CT,61
Mandarin,Not well,Youth,Wisconsin/WI,61
Mandarin,Not well,Adult,Vermont/VT,61
Manding languages,Not well,Adult,Wisconsin/WI,61
Min Nan Chinese,Very well,Adult,Idaho/ID,61
Mongolian,Not well,Senior,Florida/FL,61
Muskogean languages,Very well,Senior,Colorado/CO,61
Nepali,Not well,Adult,Connecticut/CT,61
Nepali,Not well,Senior,Virginia/VA,61
Nilo-Saharan languages,Well,Youth,Tennessee/TN,61
Norwegian,Very well,Senior,Connecticut/CT,61
Oromo,Very well,Youth,Texas/TX,61
Oromo,Very well,Adult,Mississippi/MS,61
Other Afro-Asiatic languages,Not at all,Senior,Maryland/MD,61
Other Afro-Asiatic languages,Very well,Senior,Maryland/MD,61
Other and unspecified languages,Very well,Senior,Texas/TX,61
Other Bantu languages,Not well,Adult,Louisiana/LA,61
Other Bantu languages,Well,Youth,Minnesota/MN,61
Other Central and South American languages,Well,Adult,Delaware/DE,61
Other Central and South American languages,Very well,Adult,Michigan/MI,61
Other Eastern Malayo-Polynesian languages,Well,Senior,Hawaii/HI,61
Other Eastern Malayo-Polynesian languages,Very well,Youth,Florida/FL,61
Other English-based Creole languages,Very well,Senior,Minnesota/MN,61
Other Indo-Iranian languages,Not at all,Adult,Wisconsin/WI,61
Other Indo-Iranian languages,Not well,Senior,Wisconsin/WI,61
Other Indo-Iranian languages,Well,Adult,South Carolina/SC,61
Other Native North American languages,Very well,Adult,West Virginia/WV,61
Other Philippine languages,Very well,Adult,Indiana/IN,61
Pashto,Not well,Adult,Oregon/OR,61
Pashto,Not well,Senior,Georgia/GA,61
Pashto,Very well,Senior,New Jersey/NJ,61
Pashto,Very well,Senior,West Virginia/WV,61
Pennsylvania German,Very well,Senior,Minnesota/MN,61
Polish,Not at all,Senior,Michigan/MI,61
Polish,Not well,Adult,Montana/MT,61
Portuguese,Very well,Senior,Oklahoma/OK,61
Punjabi,Not well,Adult,Arizona/AZ,61
Punjabi,Not well,Adult,Missouri/MO,61
Russian,Not at all,Senior,South Carolina/SC,61
Samoan,Well,Senior,Missouri/MO,61
Samoan,Very well,Adult,Indiana/IN,61
Serbian,Not well,Adult,Pennsylvania/PA,61
Serbian,Not well,Adult,Washington/WA,61
Serbian,Well,Adult,Idaho/ID,61
Somali,Not at all,Adult,Texas/TX,61
Swahili,Well,Youth,New Jersey/NJ,61
Swedish,Well,Youth,Missouri/MO,61
Swedish,Well,Youth,New Jersey/NJ,61
Tamil,Very well,Youth,Nevada/NV,61
Telugu,Not at all,Senior,Texas/TX,61
Thai,Not at all,Senior,Arkansas/AR,61
Thai,Very well,Senior,Minnesota/MN,61
Thai,Very well,Senior,New Hampshire/NH,61
Tibetan,Not at all,Senior,California/CA,61
Tongan,Well,Adult,Idaho/ID,61
Turkish,Not at all,Senior,Georgia/GA,61
Urdu,Not well,Youth,Missouri/MO,61
Urdu,Very well,Senior,Oklahoma/OK,61
Uto-Aztecan languages,Well,Adult,Utah/UT,61
Uto-Aztecan languages,Very well,Senior,Oregon/OR,61
Wolof,Very well,Adult,Kentucky/KY,61
Afrikaans,Very well,Senior,Kentucky/KY,60
Afrikaans,Very well,Senior,South Carolina/SC,60
Akan (incl. Twi),Very well,Senior,Tennessee/TN,60
Albanian,Not well,Youth,Colorado/CO,60
Albanian,Not well,Senior,Missouri/MO,60
Amharic,Well,Youth,South Carolina/SC,60
Arabic,Not well,Senior,Nevada/NV,60
Armenian,Not well,Youth,New York/NY,60
Bengali,Not at all,Senior,Virginia/VA,60
Bengali,Not well,Adult,Missouri/MO,60
Bengali,Well,Youth,Ohio/OH,60
Bengali,Well,Senior,New Mexico/NM,60
Bengali,Very well,Adult,South Dakota/SD,60
Bulgarian,Not well,Adult,Maryland/MD,60
Bulgarian,Not well,Adult,Oregon/OR,60
Bulgarian,Well,Youth,Illinois/IL,60
Burmese,Not well,Adult,Oregon/OR,60
Cantonese,Not well,Senior,Idaho/ID,60
Cebuano,Not well,Adult,Arizona/AZ,60
Cebuano,Well,Youth,Georgia/GA,60
Cebuano,Well,Adult,Idaho/ID,60
Cherokee,Very well,Senior,New York/NY,60
Chinese,Well,Youth,Oklahoma/OK,60
Czech,Well,Adult,Hawaii/HI,60
Czech,Very well,Youth,District of Columbia/DC,60
Czech,Very well,Adult,District of Columbia/DC,60
Dutch,Not well,Senior,New York/NY,60
Farsi,Well,Senior,Alabama/AL,60
Filipino,Very well,Youth,Oregon/OR,60
Fulah,Not well,Youth,Nevada/NV,60
Ga,Well,Senior,Washington/WA,60
Ga,Very well,Adult,Louisiana/LA,60
Ganda,Not well,Youth,Massachusetts/MA,60
German,Not well,Youth,Virginia/VA,60
Gujarati,Not well,Youth,Kentucky/KY,60
Gujarati,Well,Youth,Arizona/AZ,60
Gujarati,Very well,Youth,New Mexico/NM,60
Haitian,Not at all,Adult,Oregon/OR,60
Hindi,Not well,Youth,North Carolina/NC,60
Hungarian,Well,Youth,Texas/TX,60
Hungarian,Well,Senior,Minnesota/MN,60
Igbo,Well,Youth,South Carolina/SC,60
Ilocano,Well,Senior,Illinois/IL,60
India N.E.C.,Not well,Senior,New Jersey/NJ,60
India N.E.C.,Well,Adult,Washington/WA,60
Indonesian,Not well,Adult,District of Columbia/DC,60
Indonesian,Not well,Senior,Oregon/OR,60
Indonesian,Well,Adult,Kentucky/KY,60
Kabuverdianu,Very well,Adult,Idaho/ID,60
Kabuverdianu,Very well,Senior,New Jersey/NJ,60
Kannada,Not well,Youth,California/CA,60
Kannada,Well,Adult,South Carolina/SC,60
Kurdish,Not well,Adult,Illinois/IL,60
Lithuanian,Very well,Youth,Ohio/OH,60
Lithuanian,Very well,Adult,Alabama/AL,60
Mandarin,Well,Youth,North Carolina/NC,60
Manding languages,Very well,Adult,Illinois/IL,60
Min Nan Chinese,Well,Adult,Wisconsin/WI,60
Min Nan Chinese,Very well,Adult,Colorado/CO,60
Norwegian,Very well,Adult,District of Columbia/DC,60
Other Afro-Asiatic languages,Well,Senior,Georgia/GA,60
Other and unspecified languages,Not well,Senior,Oregon/OR,60
Other and unspecified languages,Well,Senior,Massachusetts/MA,60
Other and unspecified languages,Very well,Senior,Louisiana/LA,60
Other Bantu languages,Well,Youth,Kansas/KS,60
Other Bantu languages,Very well,Youth,North Carolina/NC,60
Other Eastern Malayo-Polynesian languages,Not well,Senior,Texas/TX,60
Other Indo-European languages,Very well,Senior,Nevada/NV,60
Other Indo-Iranian languages,Very well,Senior,Illinois/IL,60
Other Indo-Iranian languages,Very well,Senior,Missouri/MO,60
Other languages of Africa,Very well,Adult,District of Columbia/DC,60
Other languages of Africa,Very well,Adult,New Hampshire/NH,60
Other languages of Asia,Not well,Youth,Illinois/IL,60
Other Native North American languages,Very well,Senior,Arkansas/AR,60
Other Niger-Congo languages,Very well,Adult,Wisconsin/WI,60
Pashto,Very well,Adult,Alabama/AL,60
Pennsylvania German,Not at all,Youth,Iowa/IA,60
Polish,Well,Senior,Kentucky/KY,60
Polish,Very well,Senior,Mississippi/MS,60
Serbocroatian,Very well,Youth,Kentucky/KY,60
Serbocroatian,Very well,Senior,Illinois/IL,60
Slovak,Very well,Youth,District of Columbia/DC,60
Slovak,Very well,Adult,District of Columbia/DC,60
Spanish,Not at all,Youth,District of Columbia/DC,60
Swahili,Not well,Youth,Tennessee/TN,60
Swahili,Well,Youth,Kansas/KS,60
Swahili,Very well,Youth,Louisiana/LA,60
Tagalog,Not well,Youth,South Carolina/SC,60
Tamil,Not at all,Adult,Colorado/CO,60
Telugu,Not well,Senior,Maryland/MD,60
Thai,Not at all,Senior,Iowa/IA,60
Thai,Not well,Senior,Colorado/CO,60
Thai,Very well,Senior,Iowa/IA,60
Tibetan,Well,Youth,Minnesota/MN,60
Tigrinya,Not at all,Senior,Texas/TX,60
Tigrinya,Well,Adult,Alabama/AL,60
Tigrinya,Very well,Senior,District of Columbia/DC,60
Ukrainian,Not well,Youth,Florida/FL,60
Ukrainian,Very well,Senior,District of Columbia/DC,60
Vietnamese,Well,Senior,Delaware/DE,60
Yiddish,Well,Adult,Illinois/IL,60
Yoruba,Very well,Youth,Washington/WA,60
Albanian,Very well,Adult,Nebraska/NE,59
Aleut languages,Very well,Senior,Washington/WA,59
Amharic,Very well,Adult,West Virginia/WV,59
Apache languages,Not well,Senior,New Mexico/NM,59
Armenian,Very well,Youth,Connecticut/CT,59
Bosnian,Not well,Senior,Arizona/AZ,59
Burmese,Well,Senior,Indiana/IN,59
Cantonese,Not well,Senior,Georgia/GA,59
Cantonese,Well,Senior,Virginia/VA,59
Chaldean Neo-Aramaic,Well,Senior,California/CA,59
Chamorro,Well,Adult,Missouri/MO,59
Chamorro,Very well,Youth,Oregon/OR,59
Chinese,Not at all,Adult,Idaho/ID,59
Chinese,Well,Senior,Idaho/ID,59
Chuukese,Very well,Adult,Iowa/IA,59
Dakota languages,Well,Adult,Oklahoma/OK,59
Dakota languages,Very well,Youth,Nebraska/NE,59
Danish,Well,Youth,Michigan/MI,59
Dari,Very well,Adult,Connecticut/CT,59
Dari,Very well,Adult,Ohio/OH,59
Dutch,Very well,Youth,Arkansas/AR,59
Dutch,Very well,Senior,Nebraska/NE,59
Edoid languages,Very well,Youth,Maryland/MD,59
Farsi,Not well,Adult,South Carolina/SC,59
Filipino,Not at all,Adult,Arizona/AZ,59
French,Well,Senior,Arkansas/AR,59
Fulah,Not well,Adult,Nevada/NV,59
Ga,Very well,Senior,Florida/FL,59
Gbe languages,Very well,Adult,Oregon/OR,59
Greek,Well,Senior,Kansas/KS,59
Haitian,Not at all,Senior,Louisiana/LA,59
Haitian,Very well,Senior,North Dakota/ND,59
Hindi,Not well,Youth,Colorado/CO,59
Igbo,Well,Adult,South Carolina/SC,59
India N.E.C.,Not at all,Adult,Pennsylvania/PA,59
India N.E.C.,Not well,Adult,Ohio/OH,59
India N.E.C.,Not well,Adult,West Virginia/WV,59
Irish,Very well,Adult,Arizona/AZ,59
Italian,Well,Adult,Arkansas/AR,59
Japanese,Not at all,Youth,Illinois/IL,59
Japanese,Not well,Youth,Connecticut/CT,59
Kannada,Not well,Adult,Texas/TX,59
Kannada,Very well,Youth,Iowa/IA,59
Karen languages,Not well,Adult,Oregon/OR,59
Karen languages,Very well,Adult,New Jersey/NJ,59
Khmer,Not well,Adult,South Dakota/SD,59
Lao,Not at all,Senior,Georgia/GA,59
Lao,Very well,Adult,Montana/MT,59
Mandarin,Not at all,Youth,Hawaii/HI,59
Marathi,Well,Adult,Missouri/MO,59
Min Nan Chinese,Not well,Senior,North Carolina/NC,59
Mongolian,Well,Youth,Florida/FL,59
Nepali,Well,Adult,Indiana/IN,59
Nilo-Saharan languages,Well,Senior,California/CA,59
Norwegian,Well,Adult,Virginia/VA,59
Other Afro-Asiatic languages,Well,Adult,Michigan/MI,59
Other Bantu languages,Not at all,Adult,Georgia/GA,59
Other Bantu languages,Very well,Senior,Illinois/IL,59
Other Central and South American languages,Not well,Youth,Georgia/GA,59
Other Central and South American languages,Not well,Senior,California/CA,59
Other Eastern Malayo-Polynesian languages,Well,Adult,North Carolina/NC,59
Other English-based Creole languages,Not well,Youth,Illinois/IL,59
Other English-based Creole languages,Well,Adult,Colorado/CO,59
Other Indo-European languages,Well,Adult,Florida/FL,59
Other Indo-Iranian languages,Well,Adult,Maryland/MD,59
Other languages of Africa,Not well,Senior,South Dakota/SD,59
Other languages of Asia,Very well,Adult,Rhode Island/RI,59
Other Mande languages,Very well,Adult,Washington/WA,59
Other Native North American languages,Very well,Adult,Louisiana/LA,59
Other Niger-Congo languages,Not well,Senior,New York/NY,59
Other Niger-Congo languages,Well,Senior,Georgia/GA,59
Pashto,Very well,Youth,Alabama/AL,59
Pennsylvania German,Well,Youth,Minnesota/MN,59
Polish,Very well,Adult,West Virginia/WV,59
Punjabi,Well,Adult,Kentucky/KY,59
Punjabi,Very well,Adult,Montana/MT,59
Romanian,Not well,Youth,California/CA,59
Russian,Well,Senior,Nebraska/NE,59
Serbian,Very well,Senior,Minnesota/MN,59
Shona,Well,Youth,Georgia/GA,59
Sinhala,Very well,Youth,Arizona/AZ,59
Slovak,Very well,Youth,Connecticut/CT,59
Somali,Very well,Adult,Kansas/KS,59
Somali,Very well,Senior,California/CA,59
Swahili,Not well,Adult,Utah/UT,59
Swahili,Well,Youth,North Dakota/ND,59
Swedish,Very well,Senior,Tennessee/TN,59
Thai,Not well,Adult,South Dakota/SD,59
Thai,Well,Senior,Tennessee/TN,59
Turkish,Very well,Youth,Louisiana/LA,59
Ukrainian,Not at all,Senior,South Carolina/SC,59
Urdu,Not well,Adult,Colorado/CO,59
Urdu,Well,Adult,Arkansas/AR,59
Urdu,Well,Senior,Missouri/MO,59
Urdu,Very well,Senior,Alaska/AK,59
Uto-Aztecan languages,Well,Adult,Oregon/OR,59
Vietnamese,Not at all,Senior,Wisconsin/WI,59
Vietnamese,Very well,Senior,Idaho/ID,59
Wolof,Well,Youth,New York/NY,59
Yoruba,Well,Adult,Kentucky/KY,59
Akan (incl. Twi),Not well,Adult,Florida/FL,58
Albanian,Not at all,Senior,Wisconsin/WI,58
Albanian,Not well,Youth,Florida/FL,58
Albanian,Not well,Adult,Colorado/CO,58
Albanian,Very well,Youth,South Dakota/SD,58
Armenian,Well,Adult,Michigan/MI,58
Assyrian Neo-Aramaic,Well,Adult,Tennessee/TN,58
Bengali,Very well,Youth,Oklahoma/OK,58
Bosnian,Not well,Senior,Vermont/VT,58
Bosnian,Well,Senior,Iowa/IA,58
Burmese,Very well,Adult,Oregon/OR,58
Cantonese,Not well,Senior,Tennessee/TN,58
Cebuano,Very well,Senior,North Carolina/NC,58
Chinese,Not well,Youth,Alabama/AL,58
Chuukese,Well,Adult,Colorado/CO,58
Croatian,Not well,Senior,Arizona/AZ,58
Croatian,Very well,Adult,Hawaii/HI,58
Croatian,Very well,Senior,Virginia/VA,58
Danish,Very well,Senior,Indiana/IN,58
Dutch,Not at all,Youth,Pennsylvania/PA,58
Dutch,Not well,Youth,Michigan/MI,58
Dutch,Very well,Youth,Kansas/KS,58
Dutch,Very well,Senior,District of Columbia/DC,58
Dutch,Very well,Senior,Louisiana/LA,58
Fulah,Very well,Adult,Kentucky/KY,58
Greek,Not well,Senior,Minnesota/MN,58
Greek,Well,Youth,Arizona/AZ,58
Greek,Well,Senior,Wisconsin/WI,58
Gujarati,Well,Youth,Virginia/VA,58
Haitian,Very well,Senior,District of Columbia/DC,58
Hawaiian,Very well,Senior,Texas/TX,58
Hmong,Well,Adult,Tennessee/TN,58
Hungarian,Well,Adult,Georgia/GA,58
Igbo,Not well,Youth,California/CA,58
India N.E.C.,Not at all,Senior,New Jersey/NJ,58
India N.E.C.,Well,Senior,Connecticut/CT,58
Indonesian,Very well,Adult,South Dakota/SD,58
Irish,Not well,Adult,Pennsylvania/PA,58
Jamaican Creole English,Very well,Youth,North Carolina/NC,58
Kabuverdianu,Well,Adult,Connecticut/CT,58
Kannada,Well,Youth,Virginia/VA,58
Kannada,Well,Adult,Florida/FL,58
Kannada,Very well,Youth,South Carolina/SC,58
Khmer,Very well,Adult,Alaska/AK,58
Korean,Not at all,Adult,Hawaii/HI,58
